"Id","SalePrice"
2906,198845.0584
2907,115177.9268
2908,127742.406666667
2909,147924.6024
2910,84110.1770666667
2911,86314.4877333333
2912,152748.719233333
2913,89414.3023
2914,84688.6547
2915,86909.9571333334
2916,87303.3559666667
2917,155482.357966667
2918,118110.301933333
2919,210163.455066667
